,SMILES,False positives,True positives,FP - mvsa,TP - mvsa,Score - mvsa,FP - Catboost_self,TP - Catboost_self,Score - Catboost_self,FP - Catboost_test,TP - Catboost_test,Score - Catboost_test,FP - score,TP - score,Score - score,FP - filter,TP - filter,Score - filter
4216,Cc1ccccc1C1=N/C(=C/c2cccs2)C(=O)O1,-0.0,1.0,0.0,0.0,85.4646546550243,0.0,0.0,-0.3774083489715046,0.0,0.0,-0.18789827208695964,1.0,0.0,27.0,0.0,1.0,0.0
4217,Cc1ccccc1NC(=O)CN1C(=O)S/C(=C\c2ccc(-c3cc(C(=O)O)ccc3C)o2)C1=O,-0.0,1.0,0.0,0.0,93.85524504292196,0.0,0.0,-0.40954201183913364,0.0,0.0,-0.19207633333650997,0.0,0.0,54.0,1.0,-0.0,1.0
4218,Cc1ccccc1Nc1nc(Cl)c(C=O)s1,1.0,0.0,1.0,0.0,99.74904191263737,1.0,0.0,-0.43825987290684687,0.0,0.0,-0.2216714211693739,0.0,0.0,41.0,0.0,1.0,0.0
4219,Cc1cccn2c(=O)c3cc(C#N)c(=NC(=O)c4cccs4)n(CCCOC(C)C)c3nc12,1.0,0.0,0.0,0.0,83.22803624707521,0.0,1.0,-0.053402171971725476,0.0,1.0,-0.020404951000759904,0.0,0.0,45.0,0.0,1.0,0.0
4220,Cc1cccn2c(=O)c3cc(C(=O)NC4CCCC4)c(=N)n(CCc4ccccc4)c3nc12,1.0,0.0,0.0,0.0,89.1954342206499,0.0,0.0,-0.1412382783763941,0.0,0.0,-0.08313105566920036,0.0,0.0,39.0,0.0,1.0,0.0
4221,Cc1cccn2c(=O)c3cc(C(=O)NCCN4CCOCC4)c(=N)n(Cc4cccnc4)c3nc12,-0.0,1.0,0.0,0.0,80.2697204599835,0.0,1.0,-0.08640019607167176,0.0,1.0,-0.042266618230330094,0.0,0.0,42.0,0.0,1.0,0.0
4222,Cc1cccn2c(=O)c3cc(S(=O)(=O)c4ccccc4)c(=N)n(CC4CCCO4)c3nc12,1.0,0.0,0.0,0.0,83.55562735226525,0.0,0.0,-0.3505690594396967,0.0,0.0,-0.1997797530471525,0.0,0.0,39.0,0.0,1.0,0.0
4223,Cc1cccn2c(=O)c3cc(S(=O)(=O)c4ccccc4)c(=N)n(Cc4cccnc4)c3nc12,1.0,0.0,0.0,0.0,87.6799087117491,0.0,1.0,-0.054273046627026984,0.0,1.0,-0.028062054830791917,0.0,0.0,31.0,0.0,1.0,0.0
4224,Cc1ccn2c(=O)nc(SCC(=O)Nc3cc(C)on3)nc2c1,1.0,0.0,1.0,0.0,99.66269957911588,0.0,0.0,-0.424475716380814,0.0,0.0,-0.21570280539591455,1.0,0.0,26.0,0.0,1.0,0.0
4225,Cc1ccn2cc(-c3ccc(O)c(O)c3)nc2c1,-0.0,1.0,0.0,0.0,73.4344747054101,0.0,1.0,-0.10141654118590605,0.0,0.0,-0.0518176906979147,0.0,0.0,46.0,1.0,-0.0,1.0
4226,Cc1cnc(C(=O)NNC(=O)c2ccc(Br)cc2)cn1,-0.0,1.0,0.0,0.0,94.74066834798144,1.0,0.0,-0.4421940366392543,1.0,0.0,-0.2629544290067965,0.0,0.0,41.0,0.0,1.0,0.0
4227,Cc1n[nH]c(=O)nc1N/N=C/c1ccc(O)c([N+](=O)[O-])c1,-0.0,1.0,0.0,0.0,95.7834786383374,0.0,0.0,-0.4081492447864549,0.0,0.0,-0.21134992343672657,0.0,0.0,28.0,1.0,-0.0,1.0
4228,Cc1n[nH]c(=S)c2nn(-c3cccc(Cl)c3)c(C)c12,-0.0,1.0,0.0,0.0,95.81846962565668,1.0,0.0,-0.4381837405028647,0.0,0.0,-0.22934079998870127,0.0,0.0,32.0,0.0,1.0,0.0
4229,Cc1n[nH]c(C)c1N1C(=O)c2cccc3c(N4CCCCCC4)ccc(c23)C1=O,1.0,0.0,0.0,0.0,80.63650557774545,0.0,0.0,-0.2748815380494656,0.0,0.0,-0.1430572374260766,0.0,0.0,53.0,0.0,1.0,0.0
4230,Cc1n[nH]c(C)c1Sc1ccccc1N=Cc1cc(Cl)cc([N+](=O)[O-])c1O,1.0,0.0,0.0,0.0,73.47378946060861,0.0,0.0,-0.1426277820030095,0.0,0.0,-0.08455492612663063,0.0,0.0,51.0,0.0,1.0,0.0
4231,Cc1nc(-c2ccc(O)c(O)c2)cs1,-0.0,1.0,0.0,0.0,71.11084854713161,0.0,0.0,-0.335474916784313,0.0,0.0,-0.16936844340492066,0.0,0.0,51.0,1.0,-0.0,1.0
4232,Cc1nc(N2CCN(Cc3ccccc3)CC2)c(C#N)c2c1COC(C)(C)C2,-0.0,1.0,1.0,0.0,98.91847137397019,0.0,0.0,-0.43094680537150415,0.0,0.0,-0.21514008568796936,0.0,0.0,34.0,0.0,1.0,0.0
4233,Cc1nc(N=Nc2ccc(O)cc2)n[nH]1,-0.0,1.0,0.0,0.0,91.29025054422056,0.0,0.0,-0.30432128816444265,0.0,0.0,-0.1743583754575813,0.0,0.0,29.0,1.0,-0.0,1.0
4234,Cc1nc(S/C(=C/c2ccc(-c3cccc(Cl)c3)o2)C(=O)O)n[nH]1,-0.0,1.0,0.0,0.0,81.76144531374341,0.0,0.0,-0.20471179352622096,0.0,0.0,-0.11583972707881764,0.0,0.0,35.0,0.0,1.0,0.0
4235,Cc1nc2c3ccccc3nc(NNC(=O)CCC(=O)N3CCCC(C)C3)n2n1,-0.0,1.0,0.0,0.0,85.41668717786735,0.0,0.0,-0.1079071555578977,0.0,0.0,-0.05328990005954811,1.0,0.0,27.0,0.0,1.0,0.0
4236,Cc1nc2cc(N)ccc2n1C1CCCCC1,1.0,0.0,0.0,0.0,90.84244090670578,0.0,0.0,-0.4021926467312214,0.0,0.0,-0.1987195650250381,0.0,0.0,39.0,0.0,1.0,0.0
4237,Cc1nc2ccccc2c(=O)n1/N=C/c1ccc(O)c(O)c1O,-0.0,1.0,0.0,0.0,73.73110156072126,0.0,1.0,-0.08294550447962543,0.0,1.0,-0.037934299968685414,0.0,0.0,52.0,1.0,-0.0,1.0
4238,Cc1nc2ccccc2c2oc(C(=O)Nc3ccc4c(c3)OCCO4)cc12,1.0,0.0,0.0,0.0,97.2224925006337,1.0,0.0,-0.43835119731077427,0.0,0.0,-0.21882606526142853,0.0,0.0,28.0,0.0,1.0,0.0
4239,Cc1nc2sc(-c3ccccc3)cc2c(=O)n1N,1.0,0.0,1.0,0.0,98.78533583672295,0.0,0.0,-0.4275190493784781,1.0,0.0,-0.2340694404106763,0.0,0.0,32.0,0.0,1.0,0.0
4240,Cc1ncc(/C=C2\C(=O)Nc3ccccc32)[nH]1,1.0,0.0,0.0,0.0,93.74999468477553,0.0,0.0,-0.2760126072991913,0.0,0.0,-0.13742748457202453,0.0,0.0,40.0,0.0,1.0,0.0
4241,Cc1ncc(CO)c(/C=N/NC(=O)c2cc(O)c(O)c(O)c2)c1O,1.0,0.0,0.0,1.0,41.234225303998535,0.0,0.0,-0.37861197124877377,0.0,0.0,-0.23224998377431522,0.0,0.0,39.0,1.0,-0.0,1.0
4242,Cc1nn(-c2ccccc2)c(N2CCCC2)c1/C=N/NC(=O)c1cc(-c2cccnc2)nc2ccccc12,1.0,0.0,0.0,0.0,89.95386190515427,0.0,0.0,-0.4213415675782412,0.0,0.0,-0.21459982562798022,0.0,0.0,28.0,0.0,1.0,0.0
4243,Cc1nn(C(C)C(=O)N2CCOCC2)c(=O)c2nn(-c3ccccc3)c(C)c12,1.0,0.0,1.0,0.0,99.675898737629,0.0,0.0,-0.43577770655235076,0.0,0.0,-0.22455345682966202,0.0,0.0,35.0,0.0,1.0,0.0
4244,Cc1nn(C)c(C)c1CN(C)C(=O)C1c2ccccc2Oc2ccccc21,-0.0,1.0,1.0,0.0,99.57456408172378,0.0,0.0,-0.42125689497708657,0.0,0.0,-0.21965395708440547,0.0,0.0,47.0,0.0,1.0,0.0
4245,Cc1nnc(N2C(=O)C(O)=C(C(=O)c3ccco3)C2c2ccc(F)cc2)s1,-0.0,1.0,0.0,0.0,87.46991030188052,0.0,0.0,-0.29628894378908843,0.0,0.0,-0.16930988983512982,1.0,0.0,27.0,0.0,1.0,0.0
4246,Cc1noc(/C=C/N(C)C)c1S(=O)(=O)N1CCC(C(=O)O)CC1,1.0,0.0,1.0,0.0,98.88185257418546,0.0,0.0,-0.4141284785803975,0.0,0.0,-0.2177815621366342,0.0,0.0,30.0,0.0,1.0,0.0
4247,Cc1noc(C)c1S(=O)(=O)NC1CCN(Cc2ccccc2)CC1,-0.0,1.0,1.0,0.0,98.76236363899,0.0,0.0,-0.4308229323214937,0.0,0.0,-0.2125261888788637,0.0,0.0,34.0,0.0,1.0,0.0
4248,Cc1nonc1OCCNCCNc1ccc([N+](=O)[O-])c2cccnc12,-0.0,1.0,0.0,0.0,98.30618220151952,0.0,0.0,-0.4309714709624069,0.0,0.0,-0.23150961856319505,1.0,0.0,27.0,0.0,1.0,0.0
4249,Cc1sc(/C=C2\C(=O)ON=C2c2ccccc2)cc1Br,1.0,0.0,0.0,0.0,81.76949470819335,0.0,0.0,-0.2393958103682473,0.0,0.0,-0.11097085556064508,0.0,0.0,31.0,1.0,-0.0,1.0
4250,Clc1cc(-c2ccc(/C=N/n3cnnc3)o2)ccc1Br,-0.0,1.0,0.0,0.0,96.1002210711654,0.0,0.0,-0.3805352124591955,0.0,0.0,-0.1946706458035433,0.0,0.0,34.0,0.0,1.0,0.0
4251,Clc1cccc(CSc2nc3ccncc3[nH]2)c1,1.0,0.0,1.0,0.0,99.68329147587646,1.0,0.0,-0.4393234681394837,1.0,0.0,-0.23734502868892354,0.0,0.0,52.0,0.0,1.0,0.0
4252,Cn1c(=O)[nH]c2cc(Cl)cnc21,-0.0,1.0,0.0,0.0,97.27341701308026,0.0,0.0,-0.43738497071590476,0.0,0.0,-0.22841923934521244,0.0,0.0,32.0,0.0,1.0,0.0
4253,Cn1c(=O)c(-c2cc(=O)[nH][nH]2)c(O)c2ccccc21,-0.0,1.0,0.0,0.0,92.06461286075462,0.0,0.0,-0.21036785498146282,0.0,0.0,-0.1113242567202795,0.0,0.0,30.0,0.0,1.0,0.0
4254,Cn1c(=O)c(N)c2c3c(c(Br)ccc31)C(=O)c1ccccc1-2,1.0,0.0,0.0,0.0,92.06597037601182,0.0,0.0,-0.40219788747501967,0.0,0.0,-0.21589525484245217,0.0,0.0,39.0,0.0,1.0,0.0
4255,Cn1c(=O)c2[nH]c(N/N=C(/C#N)C(N)=O)nc2n(C)c1=O,-0.0,1.0,0.0,0.0,79.37611938747773,0.0,1.0,-0.06490395958905427,0.0,1.0,-0.03086781994605835,1.0,0.0,27.0,1.0,-0.0,1.0
4256,Cn1c(=O)c2[nH]c(N=NNc3ccccc3F)nc2n(C)c1=O,-0.0,1.0,0.0,0.0,94.42525402828923,0.0,0.0,-0.1287670705851257,0.0,0.0,-0.06818945610380095,0.0,0.0,34.0,1.0,-0.0,1.0
4257,Cn1c(=O)cc2c3c(c(N4CCCCC4)ccc31)C(=O)c1ccccc1-2,-0.0,1.0,0.0,0.0,83.78148225975244,0.0,0.0,-0.419342221613232,0.0,0.0,-0.2249230118155286,0.0,0.0,40.0,0.0,1.0,0.0
4258,Cn1c(C(=O)NCCCN2CCOCC2)cc2c(=O)n(C)c3ccccc3c21,1.0,0.0,0.0,0.0,97.45909109376043,0.0,0.0,-0.42381767747456756,0.0,0.0,-0.20885973276079545,0.0,0.0,42.0,0.0,1.0,0.0
4259,Cn1c(N=Nc2ccc(N3CCOCC3)cc2)[n+](C)c2ccccc21,-0.0,1.0,0.0,0.0,91.76885902887659,0.0,0.0,-0.15148534145363327,0.0,0.0,-0.07330307316785516,0.0,0.0,31.0,1.0,-0.0,1.0
4260,Cn1c(O)c(C=Nc2ccc(N3CCOCC3)cc2)c(=O)n(C)c1=S,1.0,0.0,0.0,0.0,84.93317025855687,0.0,0.0,-0.40272091447763103,0.0,0.0,-0.20319111428921421,1.0,0.0,27.0,1.0,-0.0,1.0
4261,Cn1cc(/C=N/n2cnc3scc(-c4ccc(Cl)cc4)c3c2=O)c2ccccc21,1.0,0.0,0.0,0.0,96.17772955687603,0.0,0.0,-0.2731328827707852,0.0,0.0,-0.1244035361200033,0.0,0.0,28.0,0.0,1.0,0.0
4262,Cn1cccc1/C=C1\C(=O)NC(=O)N(CCC2=CCCCC2)C1=O,1.0,0.0,0.0,0.0,92.29043424143089,0.0,0.0,-0.25771202316430797,0.0,0.0,-0.127122814506923,0.0,0.0,37.0,1.0,-0.0,1.0
4263,Cn1nc(-c2ccc(Cl)cc2)nc2c(=O)n(C)c(=O)nc1-2,-0.0,1.0,0.0,0.0,90.94059137019846,0.0,0.0,-0.4195268505652025,0.0,0.0,-0.22195716565275259,0.0,0.0,41.0,0.0,1.0,0.0
4264,Cn1ncc(Cl)c1C(=O)N/N=C/c1cccc(OC2CSC2)c1,1.0,0.0,1.0,0.0,99.74778206108229,1.0,0.0,-0.4382625571299837,0.0,0.0,-0.230876224300739,0.0,0.0,36.0,0.0,1.0,0.0
4265,Cn1ncc2c(NNC(=O)Cc3ccccc3)ncnc21,-0.0,1.0,0.0,0.0,98.54618726705161,0.0,0.0,-0.4245134241627221,1.0,0.0,-0.25641724475824157,0.0,0.0,35.0,0.0,1.0,0.0
4266,Fc1ccc(-c2nc3c(Cl)cc(C(F)(F)F)cn3c2Cl)cc1,-0.0,1.0,0.0,0.0,96.29575031351442,0.0,0.0,-0.42166848843879307,0.0,0.0,-0.22379452029250096,1.0,0.0,26.0,0.0,1.0,0.0
4267,Fc1ccc(C2=CC(c3ccco3)n3ncnc3N2)cc1,-0.0,1.0,0.0,0.0,91.67391503396813,0.0,0.0,-0.18891126364857197,0.0,0.0,-0.10672487277799778,0.0,0.0,51.0,0.0,1.0,0.0
4268,N#C/C(=C(/O)c1cc2ccccc2o1)c1nc2ccccc2s1,1.0,0.0,0.0,0.0,90.99631197271994,0.0,0.0,-0.41998172583010884,0.0,0.0,-0.20987285895021077,0.0,0.0,33.0,0.0,1.0,0.0
4269,N#C/C(=C\c1cc(O)c(O)c(O)c1)C(N)=O,1.0,0.0,0.0,1.0,47.321762353532826,0.0,0.0,-0.2892738771846411,0.0,0.0,-0.16937408140977148,1.0,0.0,27.0,1.0,-0.0,1.0
4270,N#C/C(=N\Nc1ccc(Cl)cc1)C(=O)c1ccsc1,-0.0,1.0,1.0,0.0,99.5709811703229,0.0,0.0,-0.4157264787874274,0.0,0.0,-0.22166620790548275,0.0,0.0,38.0,1.0,-0.0,1.0
4271,N#CC(C#N)=Cc1ccc(-c2ccc(S(=O)(=O)N=C(N)N)cc2)o1,-0.0,1.0,0.0,1.0,57.34360478401748,0.0,0.0,-0.1491548642890557,0.0,0.0,-0.07845952084336635,0.0,0.0,38.0,0.0,1.0,0.0
4272,N#CC(C#N)=Cc1ccc(-c2ccccc2)o1,1.0,0.0,0.0,0.0,87.9490151232201,0.0,0.0,-0.22601049730160722,0.0,0.0,-0.11838143819688905,0.0,0.0,43.0,0.0,1.0,0.0
4273,N#CC(C#N)=Cc1ccc(N2CCOCC2)cc1,1.0,0.0,0.0,0.0,84.8271795174341,1.0,0.0,-0.44280721676701007,0.0,0.0,-0.2241758018695523,1.0,0.0,27.0,1.0,-0.0,1.0
4274,N#CC(c1nc2ccccc2nc1OCCO)S(=O)(=O)c1ccccc1,1.0,0.0,0.0,0.0,96.95638890607711,0.0,0.0,-0.4246065204931533,0.0,0.0,-0.21501573824017325,0.0,0.0,38.0,0.0,1.0,0.0
4275,N#CC1=C(N)C(C#N)(C#N)C(c2cccnc2)C2CCCC=C12,-0.0,1.0,0.0,0.0,75.37650762200775,0.0,1.0,-0.0570914968091965,0.0,1.0,-0.02815532361207974,1.0,0.0,26.0,1.0,-0.0,1.0
4276,N#CC1=C(N)C(C#N)(C#N)C(c2cccnc2)C2COCC=C12,1.0,0.0,0.0,1.0,63.65615263049961,0.0,1.0,-0.04797326097731552,0.0,1.0,-0.02285853501982259,1.0,0.0,26.0,1.0,-0.0,1.0
4277,N#CC1=C(N)C(C#N)(C#N)[C@H](c2ccsc2)[C@H]2COCC=C12,1.0,0.0,0.0,1.0,64.30253034616632,0.0,1.0,-0.049374919624511335,0.0,1.0,-0.023110670308504517,0.0,0.0,30.0,1.0,-0.0,1.0
4278,N#CC1=C(N)C2=C(N3CCCCC3)CCCC2C1(C#N)C#N,-0.0,1.0,0.0,0.0,74.85983498755547,0.0,0.0,-0.105972710145433,0.0,0.0,-0.06082731604274595,0.0,0.0,44.0,0.0,1.0,0.0
4279,N#CC1=C(N)Oc2cc(O)c(Cl)cc2C1c1ccccc1F,1.0,0.0,0.0,0.0,84.93116515487287,0.0,0.0,-0.3361982896047292,0.0,0.0,-0.18266068493086868,0.0,0.0,46.0,0.0,1.0,0.0
4280,N#CC1=C(N)Oc2ccc3ccc(O)cc3c2C1c1ccsc1,1.0,0.0,0.0,0.0,86.02655471673283,0.0,0.0,-0.34223992929902347,0.0,0.0,-0.18206439038370176,0.0,0.0,47.0,0.0,1.0,0.0
4281,N#CCC(N)=C(C#N)C#N,-0.0,1.0,0.0,0.0,84.68594635688713,1.0,0.0,-0.44493735600266693,1.0,0.0,-0.23433685452624092,0.0,0.0,38.0,0.0,1.0,0.0
4282,N#Cc1c(-c2ccc(Br)cc2)cnnc1N,1.0,0.0,1.0,0.0,99.02013288243668,0.0,0.0,-0.4243351417216133,1.0,0.0,-0.23808496086530562,0.0,0.0,33.0,0.0,1.0,0.0
4283,N#Cc1c(-c2ccc(Cl)cc2)c2c([nH]c1=O)-c1ccccc1OC2,-0.0,1.0,0.0,0.0,93.26085057713236,0.0,0.0,-0.39873469939433803,0.0,0.0,-0.2185228685531956,0.0,0.0,28.0,0.0,1.0,0.0
4284,N#Cc1c(NC(=O)/C=C/C(=O)O)sc2c1CCN(Cc1ccccc1)C2,-0.0,1.0,0.0,0.0,86.88233321604773,0.0,0.0,-0.14868253687240313,0.0,0.0,-0.07653672110707067,0.0,0.0,29.0,0.0,1.0,0.0
4285,N/C(=N\N=C/c1ccc(-c2ccc(O)c(C(=O)O)c2)o1)N[N+](=O)[O-],-0.0,1.0,0.0,0.0,74.94824537433088,0.0,0.0,-0.2812692413385885,0.0,0.0,-0.15908685088556923,0.0,0.0,29.0,0.0,1.0,0.0
4286,N=C1/C(=C\c2ccc(SCc3ccccc3)o2)C(=O)N=C2SC(CC(=O)N3CCOCC3)=NN12,-0.0,1.0,0.0,0.0,89.26660814613298,0.0,0.0,-0.35318992037667607,0.0,0.0,-0.17570591475883107,0.0,0.0,30.0,1.0,-0.0,1.0
4287,N=C1/C(=C\c2ccc(SCc3ccco3)o2)C(=O)N=C2SC=NN12,1.0,0.0,0.0,1.0,66.39907789041474,0.0,0.0,-0.36572643736184873,0.0,0.0,-0.17800279104401798,0.0,0.0,34.0,1.0,-0.0,1.0
4288,N=c1c(C(=O)NC2CCCCC2)cc2c(=O)n3ccccc3nc2n1CCc1ccccc1,-0.0,1.0,0.0,0.0,84.9384271452919,0.0,1.0,-0.06233682424393035,0.0,1.0,-0.03404966366390247,1.0,0.0,26.0,0.0,1.0,0.0
4289,N=c1c(C(=O)NC2CCCCC2)cc2c(=O)n3ccccc3nc2n1Cc1cccnc1,-0.0,1.0,0.0,0.0,81.04820789303484,0.0,1.0,-0.06814934364398817,0.0,1.0,-0.03446122545339837,0.0,0.0,35.0,0.0,1.0,0.0
4290,N=c1c(C(=O)NCC2CCCO2)cc2c(=O)n3ccccc3nc2n1Cc1ccccc1Cl,-0.0,1.0,0.0,0.0,90.93377565814255,0.0,0.0,-0.3598334674454106,0.0,0.0,-0.19359646841882905,0.0,0.0,46.0,0.0,1.0,0.0
4291,N=c1c(C(=O)NCC2CCCO2)cc2c(=O)n3ccccc3nc2n1Cc1cccnc1,-0.0,1.0,0.0,0.0,78.96820748376355,0.0,1.0,-0.05972932616626181,0.0,1.0,-0.03128533606921652,0.0,0.0,44.0,0.0,1.0,0.0
4292,N=c1c(C(=O)NCCN2CCOCC2)cc2c(=O)n3ccccc3nc2n1CCc1ccccc1,1.0,0.0,0.0,0.0,92.42668039232025,0.0,0.0,-0.13481510541842526,0.0,0.0,-0.08273098671401442,0.0,0.0,28.0,0.0,1.0,0.0
4293,N=c1c(S(=O)(=O)c2ccc(Br)cc2)cc2c(=O)n3ccccc3nc2n1C1CCCCC1,-0.0,1.0,0.0,0.0,81.97485989740899,0.0,0.0,-0.1836074284232496,0.0,0.0,-0.10270319249273188,0.0,0.0,45.0,0.0,1.0,0.0
4294,N=c1c(S(=O)(=O)c2ccc(Cl)cc2)cc2c(=O)n3ccccc3nc2n1C1CCCC1,1.0,0.0,0.0,0.0,79.61886586556687,0.0,0.0,-0.10813085378514034,0.0,0.0,-0.05996292029959146,0.0,0.0,35.0,0.0,1.0,0.0
4295,N=c1c(S(=O)(=O)c2ccc(Cl)cc2)cc2c(=O)n3ccccc3nc2n1C1CCCCC1,-0.0,1.0,0.0,0.0,72.46482710421137,0.0,0.0,-0.10884723613761953,0.0,0.0,-0.06043381334376214,0.0,0.0,46.0,0.0,1.0,0.0
4296,N=c1c(S(=O)(=O)c2ccccc2)cc2c(=O)n3ccccc3nc2n1Cc1cccnc1,1.0,0.0,0.0,0.0,75.96695986811109,0.0,1.0,-0.04585657632338021,0.0,1.0,-0.023566859030329203,0.0,0.0,42.0,0.0,1.0,0.0
4297,NC(=Nc1ccc(N)cc1)C(N)=Nc1ccc(N)cc1,-0.0,1.0,0.0,0.0,80.96766557764659,0.0,0.0,-0.4226081931216256,0.0,0.0,-0.2275402099908369,0.0,0.0,30.0,1.0,-0.0,1.0
4298,NC(=O)C1(N2CCCCC2)CCN(Cc2nc(-c3cccs3)no2)CC1,1.0,0.0,0.0,0.0,98.46256221891848,0.0,0.0,-0.4294008688875907,0.0,0.0,-0.2224284185612029,0.0,0.0,35.0,0.0,1.0,0.0
4299,NC(=O)C[n+]1cccc2ccccc21,-0.0,1.0,0.0,0.0,98.65840609609374,1.0,0.0,-0.4431709473851426,1.0,0.0,-0.23607757770510127,0.0,0.0,36.0,0.0,1.0,0.0
4300,NC(=O)[C@@H]1CCCN1Cc1c(C(=O)N2CCc3ccccc3C2)nc2ccc(Cl)cn12,-0.0,1.0,0.0,0.0,95.3727649079544,0.0,0.0,-0.4212405275817073,0.0,0.0,-0.22381282499719266,0.0,0.0,32.0,0.0,1.0,0.0
4301,NC(=O)c1c(NC(=O)c2c(F)cccc2F)sc2c1CCN(Cc1ccccc1)C2,1.0,0.0,0.0,0.0,77.35281271113753,0.0,1.0,-0.0797234881753017,0.0,1.0,-0.042407507442980066,0.0,0.0,35.0,0.0,1.0,0.0
4302,NC(=O)c1c(NC(=O)c2ccccc2)sc2c1CCN(Cc1ccccc1)C2,1.0,0.0,0.0,1.0,66.90816837754775,0.0,0.0,-0.11136478800795373,0.0,0.0,-0.05683298815961266,1.0,0.0,27.0,0.0,1.0,0.0
4303,NC(=O)c1ccsc1N,1.0,0.0,0.0,0.0,95.47356536323515,0.0,0.0,-0.43591936835024386,1.0,0.0,-0.24460999511477713,0.0,0.0,35.0,0.0,1.0,0.0
4304,NC(=O)c1sc2nnc(-c3ccccc3)c(-c3ccccc3)c2c1N,1.0,0.0,0.0,0.0,98.01358390607908,0.0,0.0,-0.41529934537501734,0.0,0.0,-0.2153825851262288,0.0,0.0,53.0,0.0,1.0,0.0
4305,NC(=O)c1snnc1-c1ccccc1,1.0,0.0,1.0,0.0,99.14859586669151,0.0,0.0,-0.4348786522959911,1.0,0.0,-0.24227733688037972,0.0,0.0,29.0,0.0,1.0,0.0
4306,NC(=S)N=Nc1ccc(NN=C(N)N)cc1,-0.0,1.0,0.0,0.0,68.80335019141776,0.0,0.0,-0.3686591923386133,0.0,0.0,-0.19595079342645555,0.0,0.0,53.0,1.0,-0.0,1.0
4307,NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,-0.0,1.0,0.0,1.0,56.297007097011104,0.0,0.0,-0.318552008543898,0.0,0.0,-0.19558782753345097,0.0,0.0,33.0,1.0,-0.0,1.0
4308,NC1=CC(=O)c2cccc3cccc1c23,1.0,0.0,0.0,0.0,83.42199351108005,0.0,0.0,-0.30703590515243157,0.0,0.0,-0.15396314065733302,0.0,0.0,28.0,0.0,1.0,0.0
4309,NC1=NC(=O)/C(=C/c2ccc(-c3ccc(S(N)(=O)=O)cc3)o2)S1,-0.0,1.0,0.0,0.0,85.75647005346896,0.0,1.0,-0.06721868579872829,0.0,1.0,-0.0326735328840644,0.0,0.0,40.0,1.0,-0.0,1.0
4310,NS(=O)(=O)c1ccc(-c2cccc(/C=C3\SC(=O)NC3=O)c2)cc1,-0.0,1.0,0.0,0.0,97.6288641216107,0.0,0.0,-0.3457593906237144,0.0,0.0,-0.1820340078179893,0.0,0.0,36.0,0.0,1.0,0.0
4311,NS(=O)(=O)c1ccc(NC(=O)COC(=O)c2cn(-c3ccccc3)nc2-c2ccc(F)cc2)cc1,1.0,0.0,0.0,0.0,97.08014728585732,0.0,0.0,-0.43492083370691065,0.0,0.0,-0.2263574994368867,0.0,0.0,30.0,0.0,1.0,0.0
4312,NS(=O)(=O)c1ccc(NC(=S)NNC(=O)CCC(=O)Nc2ccccc2Cl)cc1,-0.0,1.0,0.0,0.0,90.20797955501473,0.0,0.0,-0.3427152206874503,0.0,0.0,-0.1847920635330125,0.0,0.0,31.0,0.0,1.0,0.0
4313,NS(=O)(=O)c1ccc(Nc2nc(-c3ccc(O)cc3O)cs2)cc1,-0.0,1.0,0.0,0.0,84.35295021348504,0.0,0.0,-0.43374490439251256,1.0,0.0,-0.23572225787401344,0.0,0.0,45.0,0.0,1.0,0.0
4314,Nc1c(C(=O)N/N=C/c2cccnc2)oc2nc(-c3ccccc3)cc(-c3ccco3)c12,1.0,0.0,0.0,0.0,92.10283748649194,0.0,0.0,-0.4255284805363703,0.0,0.0,-0.2181452216266863,0.0,0.0,37.0,0.0,1.0,0.0
4315,Nc1c(C(=O)Nc2nc3ccccc3s2)sc2nc(-c3cccs3)ccc12,1.0,0.0,0.0,0.0,89.20732879942258,0.0,0.0,-0.28911957274719546,0.0,0.0,-0.14483552832197816,0.0,0.0,46.0,0.0,1.0,0.0
4316,Nc1c(NCCC2=CCCCC2)c(=O)[nH]c(=O)n1Cc1ccccc1,-0.0,1.0,0.0,0.0,95.54351454778744,1.0,0.0,-0.44009949816866406,0.0,0.0,-0.2219422077130477,0.0,0.0,50.0,0.0,1.0,0.0
4317,Nc1c(O)ccc2c1C(=O)c1ccccc1C2=O,-0.0,1.0,0.0,0.0,81.70284305698453,0.0,0.0,-0.29287828259548965,0.0,0.0,-0.1569766082904184,0.0,0.0,39.0,1.0,-0.0,1.0
4318,Nc1ccc(S(=O)(=O)NNC(=O)C(=O)NNc2ccccn2)cc1,1.0,0.0,0.0,1.0,64.98939767756931,0.0,0.0,-0.3259981082321744,0.0,0.0,-0.1791557859498109,0.0,0.0,30.0,0.0,1.0,0.0
4319,Nc1ccc2c(c1)-c1ccccc1S(=O)(=O)N2,-0.0,1.0,0.0,0.0,96.99049990492793,0.0,0.0,-0.38589234782531556,0.0,0.0,-0.19890322489879367,0.0,0.0,41.0,0.0,1.0,0.0
4320,Nc1ccc2c(c1)C/C(=C/c1ccco1)C2=O,-0.0,1.0,0.0,0.0,91.19849337514125,0.0,0.0,-0.35166688787303596,0.0,0.0,-0.1867765279526206,0.0,0.0,45.0,0.0,1.0,0.0
4321,Nc1ccc2nc(-c3ccccc3)c(-c3ccccc3)nc2c1,-0.0,1.0,0.0,0.0,98.45826739326013,0.0,0.0,-0.4043415614332333,0.0,0.0,-0.19440270753877328,0.0,0.0,40.0,0.0,1.0,0.0
